date,strategy_idx,pnl,period_name,vix_level,spy_returns_5d,spy_returns_20d,volume_ratio,market_breadth,correlation,put_call_ratio,gini_coefficient,sector_dispersion,signal_quality_score
1997-08-27,5,0.01876932175340338,Asian Financial Crisis,24.260000228881836,-0.030345706269145012,-0.04118306562304497,0.8816002607345581,0.3636363744735718,0.37287637591362,1.2130000591278076,1.0,0.011220007203519344,1.0
1997-08-28,5,0.0329626870981363,Asian Financial Crisis,24.510000228881836,-0.027986319735646248,-0.05541414022445679,0.9033352732658386,0.09090909361839294,0.37287637591362,1.2254999876022339,0.918056845664978,0.015505706891417503,1.0
1997-08-29,5,0.02427319883656556,Asian Financial Crisis,24.760000228881836,-0.023656582459807396,-0.047487854957580566,0.80821293592453,0.3181818127632141,0.37287637591362,1.2380000352859497,1.0,0.017726309597492218,1.0
1997-09-02,5,0.002260609074937103,Asian Financial Crisis,24.530000686645508,0.012560440227389336,-0.017618104815483093,1.1489152908325195,0.8636363744735718,0.37287637591362,1.2265000343322754,0.7056887149810791,0.020665345713496208,1.0
1997-09-03,5,0.007121786189594115,Asian Financial Crisis,24.950000762939453,0.021942291408777237,-0.023633144795894623,1.0023528337478638,0.5909090638160706,0.37287637591362,1.2475000619888306,1.0,0.014670990407466888,1.0
1997-09-04,5,0.0018069120911716307,Asian Financial Crisis,25.270000457763672,0.02232089824974537,-0.025437327101826668,0.8209513425827026,0.6363636255264282,0.37287637591362,1.2634999752044678,1.0,0.021341288462281227,1.0
1997-09-05,0,-0.0031873142903715347,Asian Financial Crisis,24.309999465942383,0.03469039127230644,-0.02079678326845169,0.8935109972953796,0.3181818127632141,0.37287637591362,1.215499997138977,1.0,0.015430428087711334,1.0
1997-09-08,0,-0.0022382905315214475,Asian Financial Crisis,24.399999618530273,0.03506026789546013,0.0038929742295295,0.955879271030426,0.5909090638160706,0.37287637591362,1.2200000286102295,1.0,0.045009102672338486,1.0
1997-09-09,0,-0.00233732595765106,Asian Financial Crisis,23.889999389648438,0.0030579962767660618,-0.002969327149912715,1.1261718273162842,0.7272727489471436,0.37287637591362,1.1944999694824219,1.0,0.0201563760638237,1.0
1997-09-10,5,0.008284519032629589,Asian Financial Crisis,24.639999389648438,-0.012284197844564915,-0.007722837384790182,1.1209367513656616,0.13636364042758942,0.37287637591362,1.2319999933242798,0.9972475171089172,0.023432433605194092,1.0
1997-09-11,5,0.03577774279228685,Asian Financial Crisis,25.989999771118164,-0.023795779794454575,-0.009798483923077583,1.2925931215286255,0.40909090638160706,0.37287637591362,1.2994999885559082,1.0,0.02239067479968071,1.0
1997-09-12,5,0.020944113510629813,Asian Financial Crisis,25.170000076293945,-0.004845073912292719,0.00258359732106328,1.0090140104293823,0.6818181872367859,0.37287637591362,1.2584999799728394,1.0,0.037572767585515976,1.0
1997-09-15,5,0.03320832414395021,Asian Financial Crisis,25.739999771118164,-0.010894264094531536,0.03159795328974724,1.046256184577942,0.40909090638160706,0.37287637591362,1.2869999408721924,1.0,0.03777703270316124,1.0
1997-09-16,5,0.010446626533810722,Asian Financial Crisis,23.770000457763672,0.013605288229882717,0.03432266414165497,1.2811766862869263,0.8636363744735718,0.37287637591362,1.1885000467300415,0.9218646287918091,0.033348072320222855,1.0
1997-09-17,5,0.010446626533810722,Asian Financial Crisis,24.100000381469727,0.03430638462305069,0.02274657040834427,1.1316943168640137,0.3636363744735718,0.37287637591362,1.2050000429153442,1.0,0.020857207477092743,1.0
1997-09-18,5,0.0024122274796920975,Asian Financial Crisis,23.479999542236328,0.04370484873652458,0.011884259060025215,0.9776924848556519,0.3636363744735718,0.37287637591362,1.1740000247955322,1.0,0.012446782551705837,1.0
1997-09-19,0,-0.001446857255401346,Asian Financial Crisis,22.739999771118164,0.029289929196238518,0.03114892542362213,1.0566543340682983,0.5909090638160706,0.37287637591362,1.1369999647140503,1.0,0.043951746076345444,1.0
1997-09-22,0,-0.0003923755743193258,Asian Financial Crisis,22.079999923706055,0.03656724840402603,0.0370766706764698,1.064994215965271,0.6818181872367859,0.37287637591362,1.1039999723434448,1.0,0.033133890479803085,1.0
1997-09-23,5,0.0023653736731099606,Asian Financial Crisis,22.0,0.006988624110817909,0.03621234744787216,1.00404691696167,0.40909090638160706,0.37287637591362,1.100000023841858,1.0,0.01930113509297371,1.0
1997-09-24,5,0.009837601038070609,Asian Financial Crisis,22.639999389648438,-0.0012240802170708776,0.04274039715528488,1.2276562452316284,0.40909090638160706,0.37287637591362,1.1319999694824219,1.0,0.0224537942558527,1.0
1997-09-25,5,0.0066039447277777,Asian Financial Crisis,22.959999084472656,-0.012464622966945171,0.02976534143090248,0.9883931875228882,0.1818181872367859,0.37287637591362,1.1480000019073486,1.0,0.016431180760264397,1.0
1997-09-26,5,0.01101498884498051,Asian Financial Crisis,22.260000228881836,-0.005817970260977745,0.053317274898290634,0.8942278623580933,0.6818181872367859,0.37287637591362,1.1130000352859497,1.0,0.015620074234902859,1.0
1997-09-29,5,0.01798743347289211,Asian Financial Crisis,22.229999542236328,-0.001814778195694089,0.05891847610473633,0.8866078853607178,0.6818181872367859,0.37287637591362,1.1115000247955322,1.0,0.014969329349696636,1.0
1997-09-30,5,0.027714964888353323,Asian Financial Crisis,22.90999984741211,-0.00772221339866519,0.0159296952188015,1.0282458066940308,0.27272728085517883,0.37287637591362,1.1454999446868896,1.0,0.02252992056310177,1.0
1997-10-01,5,0.015588230515860802,Asian Financial Crisis,22.31999969482422,0.013735237531363964,0.03453334420919418,1.0776023864746094,0.7272727489471436,0.37287637591362,1.1159999370574951,1.0,0.02168891578912735,1.0
1997-10-02,5,0.019011897409424217,Asian Financial Crisis,22.270000457763672,0.02624787762761116,0.03369232267141342,0.8455287218093872,0.5454545617103577,0.37287637591362,1.1134999990463257,1.0,0.01844605803489685,1.0
1997-10-03,5,0.008003109774674623,Asian Financial Crisis,21.540000915527344,0.022946450859308243,0.04157333821058273,1.2500498294830322,0.7272727489471436,0.37287637591362,1.0770000219345093,1.0,0.01515235286206007,1.0
1997-10-06,0,-0.000642303859975546,Asian Financial Crisis,21.610000610351562,0.019981136545538902,0.04383934289216995,0.7390531897544861,0.8636363744735718,0.37287637591362,1.0805000066757202,1.0,0.011213318444788456,1.0
1997-10-07,0,-0.00248250164193371,Asian Financial Crisis,20.290000915527344,0.03978324308991432,0.0526549406349659,0.8034490942955017,0.6818181872367859,0.37287637591362,1.0145000219345093,1.0,0.02345300279557705,1.0
1997-10-08,0,-0.0010897337990779744,Asian Financial Crisis,20.770000457763672,0.01953650452196598,0.06635405123233795,1.0027376413345337,0.1818181872367859,0.37287637591362,1.0385000705718994,1.0,0.01903456449508667,1.0
1997-10-09,0,-0.0003216860384781084,Asian Financial Crisis,22.309999465942383,0.010453928261995316,0.06794203072786331,0.8018929362297058,0.3636363744735718,0.37287637591362,1.1154999732971191,1.0,0.023871609941124916,1.0
1997-10-10,0,-0.00019347234949684822,Asian Financial Crisis,19.75,0.0025216173380613327,0.0489400289952755,0.7472681999206543,0.3181818127632141,0.37287637591362,0.987500011920929,1.0,0.03005089797079563,1.0
1997-10-13,0,-0.0027716718816600985,Asian Financial Crisis,20.260000228881836,-0.0031380278524011374,0.05159557983279228,0.5637994408607483,0.6363636255264282,0.37287637591362,1.0130000114440918,1.0,0.009024590253829956,1.0
1997-10-14,0,-0.002835086295374989,Asian Financial Crisis,19.989999771118164,-0.012133028358221054,0.0269166249781847,0.9323796629905701,0.40909090638160706,0.37287637591362,0.9994999766349792,1.0,0.01547916978597641,1.0
1997-10-15,0,-0.0023895183052596415,Asian Financial Crisis,20.049999237060547,-0.007385816425085068,0.024661846458911896,1.2060089111328125,0.22727273404598236,0.37287637591362,1.0024999380111694,1.0,0.020364664494991302,1.0
1997-10-16,5,0.021112350066377305,Asian Financial Crisis,20.530000686645508,-0.019681401550769806,0.004555780906230211,1.1860499382019043,0.27272728085517883,0.37287637591362,1.0264999866485596,1.0,0.02730715088546276,1.0
1997-10-17,5,0.024461761189665678,Asian Financial Crisis,21.690000534057617,-0.02695753239095211,-0.007307433523237705,1.2804754972457886,0.09090909361839294,0.37287637591362,1.0845000743865967,1.0,0.0216443482786417,1.0
1997-10-20,0,-0.017646899294473807,Asian Financial Crisis,20.719999313354492,-0.01367349736392498,0.0013548339484259486,0.9905555844306946,0.6818181872367859,0.37287637591362,1.0360000133514404,1.0,0.024869967252016068,1.0
1997-10-21,0,-0.021125177496450067,Asian Financial Crisis,19.530000686645508,0.005450191907584667,0.025378193706274033,1.2334517240524292,0.9090909361839294,0.37287637591362,0.9765000343322754,1.0,0.038221873342990875,1.0
1997-10-22,0,-0.019941859060564827,Asian Financial Crisis,19.860000610351562,0.001133102341555059,0.02701902948319912,0.8772680759429932,0.40909090638160706,0.37287637591362,0.9930000305175781,1.0,0.012861810624599457,1.0
1997-10-23,0,0.0,Asian Financial Crisis,22.989999771118164,-0.0027287232223898172,0.014291681349277496,1.376485824584961,0.04545454680919647,0.37287637591362,1.1495000123977661,1.0,0.04143300652503967,1.0
1997-10-24,0,0.0,Asian Financial Crisis,23.170000076293945,-0.002432840643450618,-0.003922304138541222,1.3425556421279907,0.27272728085517883,0.37287637591362,1.1584999561309814,1.0,0.0338151790201664,1.0
1997-10-27,0,0.0,Asian Financial Crisis,31.1200008392334,-0.08915834873914719,-0.08598873764276505,1.5390081405639648,0.09090909361839294,0.37287637591362,1.555999994277954,1.0,0.09755828231573105,1.0
2000-03-10,0,-0.0004459894380873353,Dot-com Crash,21.239999771118164,0.03958778455853462,0.07082991302013397,1.1696302890777588,0.31111112236976624,0.2189875692129135,1.062000036239624,1.0,0.042111776769161224,0.800000011920929
2000-03-13,5,0.05172497296027308,Dot-com Crash,22.850000381469727,0.03958778455853462,0.07082991302013397,1.1506547927856445,0.31111112236976624,0.2189875692129135,1.1425000429153442,1.0,0.05433126538991928,0.800000011920929
2000-03-14,5,0.06543935513480541,Dot-com Crash,24.40999984741211,0.03958778455853462,0.07082991302013397,0.8815823197364807,0.20000000298023224,0.2189875692129135,1.2204999923706055,1.0,0.04740191996097565,0.800000011920929
2000-03-15,5,0.043428469203206026,Dot-com Crash,22.34000015258789,0.03958778455853462,0.07082991302013397,1.4184300899505615,0.5111111402511597,0.2189875692129135,1.1169999837875366,1.0,0.05160166323184967,0.800000011920929
2000-03-16,5,0.019820707779914428,Dot-com Crash,20.770000457763672,0.03958778455853462,0.07082991302013397,1.5806537866592407,0.7111111283302307,0.2189875692129135,1.0385000705718994,0.888942301273346,0.046656716614961624,0.8999999761581421
2000-03-17,5,0.019332420547539142,Dot-com Crash,22.3700008392334,0.05152088776230812,0.07082991302013397,1.0279489755630493,0.46666666865348816,0.2189875692129135,1.118499994277954,1.0,0.039205119013786316,0.8999999761581421
2000-03-20,5,0.035400078830352746,Dot-com Crash,22.959999084472656,0.05734429135918617,0.07082991302013397,1.0320743322372437,0.2666666805744171,0.2189875692129135,1.1480000019073486,1.0,0.10235252976417542,0.8999999761581421
2000-03-21,5,0.016589951578070507,Dot-com Crash,21.700000762939453,0.09207147359848022,0.07082991302013397,1.0166571140289307,0.644444465637207,0.2189875692129135,1.0850000381469727,1.0,0.047442805022001266,0.8999999761581421
2000-03-22,5,0.011055488194330642,Dot-com Crash,21.489999771118164,0.07481551170349121,0.07082991302013397,0.908058226108551,0.46666666865348816,0.2189875692129135,1.0744999647140503,1.0,0.043510135263204575,0.8999999761581421
2000-03-23,0,-0.002088004243928987,Dot-com Crash,22.260000228881836,0.04517360031604767,0.07082991302013397,0.9840051531791687,0.5777778029441833,0.2189875692129135,1.1130000352859497,1.0,0.058709148317575455,0.8999999761581421
2000-03-24,0,-0.0030525265663081005,Dot-com Crash,23.309999465942383,0.04450105130672455,0.07082991302013397,0.9420725703239441,0.5333333611488342,0.2189875692129135,1.1654999256134033,1.0,0.035625290125608444,0.8999999761581421
2000-03-27,0,-0.0009050414794866679,Dot-com Crash,24.530000686645508,0.039023708552122116,0.07082991302013397,0.6773212552070618,0.2888889014720917,0.2189875692129135,1.2265000343322754,1.0,0.0357729010283947,0.8999999761581421
2000-03-28,5,0.0011169584430900104,Dot-com Crash,24.860000610351562,0.012742728926241398,0.07082991302013397,0.6897886395454407,0.24444444477558136,0.2189875692129135,1.2430000305175781,1.0,0.03178859502077103,0.8999999761581421
2000-03-29,5,0.00018601507851665478,Dot-com Crash,24.100000381469727,0.007702114526182413,0.07082991302013397,0.8010518550872803,0.31111112236976624,0.2189875692129135,1.2050000429153442,1.0,0.0373518280684948,0.8999999761581421
2000-03-30,5,0.0087014198575182,Dot-com Crash,25.469999313354492,-0.026109440252184868,0.07082991302013397,0.9874405264854431,0.2666666805744171,0.2189875692129135,1.2734999656677246,1.0,0.03312436118721962,0.8999999761581421
2000-03-31,0,-0.001579336081037397,Dot-com Crash,24.110000610351562,-0.02069641277194023,0.07082991302013397,0.9959816932678223,0.46666666865348816,0.2189875692129135,1.2055000066757202,1.0,0.04096442833542824,0.8999999761581421
2000-04-03,0,-0.0005372340831061084,Dot-com Crash,24.030000686645508,-0.004295822232961655,0.07082991302013397,0.9479677081108093,0.4444444477558136,0.2189875692129135,1.2015000581741333,1.0,0.06181005388498306,0.8999999761581421
2000-04-04,5,0.004308724944982289,Dot-com Crash,27.1200008392334,-0.005974730476737022,0.07082991302013397,1.5528522729873657,0.20000000298023224,0.2189875692129135,1.3560000658035278,1.0,0.042379118502140045,0.8999999761581421
2000-04-05,5,0.009991216726881746,Dot-com Crash,28.40999984741211,-0.013253455050289631,0.07082991302013397,0.7853874564170837,0.2888889014720917,0.2189875692129135,1.4205000400543213,1.0,0.04591437056660652,0.8999999761581421
2000-04-06,0,-0.00010373433219268424,Dot-com Crash,27.149999618530273,0.01217796839773655,0.07082991302013397,0.7010276317596436,0.5333333611488342,0.2189875692129135,1.3574999570846558,1.0,0.03471123054623604,1.0
2000-04-07,0,-0.006809701485138264,Dot-com Crash,24.389999389648438,0.0071625616401433945,0.08248808979988098,0.7200360298156738,0.4444444477558136,0.2189875692129135,1.219499945640564,1.0,0.03826071694493294,1.0
2000-04-10,0,-0.013383064927122624,Dot-com Crash,25.989999771118164,-0.0025771628133952618,0.08949501812458038,0.6788551807403564,0.3777777850627899,0.2189875692129135,1.2994999885559082,1.0,0.04789958894252777,1.0
2000-04-11,0,-0.012840263418769027,Dot-com Crash,27.25,0.001960665686056018,0.10080013424158096,1.0158416032791138,0.3777777850627899,0.2189875692129135,1.3624999523162842,1.0,0.03297829255461693,1.0
2000-04-12,0,-0.00756256689181678,Dot-com Crash,28.979999542236328,-0.019220296293497086,0.050043877214193344,1.3268779516220093,0.2888889014720917,0.2189875692129135,1.4490000009536743,1.0,0.08483044058084488,1.0
2000-04-13,5,0.0013649358288555513,Dot-com Crash,29.399999618530273,-0.0417986623942852,-0.010556533932685852,1.4482603073120117,0.13333334028720856,0.2189875692129135,1.4700000286102295,1.0,0.03207797557115555,1.0
2000-04-14,5,0.04715080075574725,Dot-com Crash,33.4900016784668,-0.10532533377408981,-0.07435813546180725,1.5092414617538452,0.02222222276031971,0.2189875692129135,1.6745001077651978,0.6845331788063049,0.047294698655605316,1.0
2000-04-17,5,0.009591831265928774,Dot-com Crash,28.950000762939453,-0.0664779543876648,-0.03432723134756088,1.1531500816345215,0.6000000238418579,0.2189875692129135,1.4474999904632568,1.0,0.06396150588989258,1.0
2000-04-18,0,-0.003071566311079854,Dot-com Crash,26.1200008392334,-0.03715655952692032,-0.02842789515852928,0.9868992567062378,0.7111111283302307,0.2189875692129135,1.305999994277954,1.0,0.052074700593948364,1.0
2000-04-19,0,-0.0012226451362375103,Dot-com Crash,27.020000457763672,-0.01903250627219677,-0.043804142624139786,0.6685875058174133,0.2222222238779068,0.2189875692129135,1.3510000705718994,1.0,0.03006158396601677,1.0
2000-04-20,5,0.027183447036262433,Dot-com Crash,25.850000381469727,-0.00034218301880173385,-0.05607231706380844,0.5945832133293152,0.42222222685813904,0.2189875692129135,1.2925000190734863,1.0,0.024897702038288116,1.0
2000-04-24,5,0.030448189950969585,Dot-com Crash,27.3700008392334,0.045985158532857895,-0.0728740245103836,0.7294530868530273,0.5111111402511597,0.2189875692129135,1.368499994277954,1.0,0.044923149049282074,1.0
2000-04-25,0,-0.0014764468181602153,Dot-com Crash,25.239999771118164,0.05257876589894295,-0.02077217772603035,0.8135823011398315,0.7111111283302307,0.2189875692129135,1.2619999647140503,1.0,0.045466966927051544,1.0
2000-04-26,5,0.00355220606480251,Dot-com Crash,26.969999313354492,0.014872980304062366,-0.026297643780708313,0.9052597284317017,0.17777778208255768,0.2189875692129135,1.3485000133514404,1.0,0.025509001687169075,1.0
2000-04-27,0,-0.0025684448300617338,Dot-com Crash,26.190000534057617,0.02086756005883217,-0.030638698488473892,0.7444329857826233,0.3777777850627899,0.2189875692129135,1.309499979019165,1.0,0.04239172488451004,1.0
2000-04-28,0,-0.005987574034203558,Dot-com Crash,26.200000762939453,0.009856637567281723,-0.020106241106987,0.6230830550193787,0.3333333432674408,0.2189875692129135,1.3100000619888306,1.0,0.02593671903014183,1.0
2000-05-01,0,-0.006268578037907636,Dot-com Crash,25.8799991607666,0.03429066017270088,-0.01788695529103279,0.5857630968093872,0.6222222447395325,0.2189875692129135,1.2939999103546143,1.0,0.024248767644166946,1.0
2000-05-02,0,-0.0023199786710778048,Dot-com Crash,28.5,-0.027204109355807304,-0.04368046298623085,0.7151633501052856,0.24444444477558136,0.2189875692129135,1.4249999523162842,1.0,0.03417956456542015,1.0
2000-05-03,5,0.010890783488163946,Dot-com Crash,31.6299991607666,-0.0393369123339653,-0.05965982377529144,1.0502827167510986,0.08888889104127884,0.2189875692129135,1.5814999341964722,1.0,0.02819359302520752,1.0
2000-05-04,0,-0.000705137440816106,Dot-com Crash,30.770000457763672,-0.028481051325798035,-0.04586629569530487,0.7264889478683472,0.2888889014720917,0.2189875692129135,1.5385000705718994,1.0,0.02117989771068096,1.0
2000-05-05,0,-0.007533278099972374,Dot-com Crash,27.530000686645508,-0.010154237039387226,-0.04243844747543335,0.5762155652046204,0.6222222447395325,0.2189875692129135,1.3765000104904175,1.0,0.027656100690364838,1.0
2000-05-08,5,0.017867579596421403,Dot-com Crash,28.200000762939453,-0.031234294176101685,-0.05628380924463272,0.7133185267448425,0.4000000059604645,0.2189875692129135,1.4100000858306885,1.0,0.03106769360601902,1.0
2000-05-09,5,0.025276550365061847,Dot-com Crash,28.93000030517578,-0.019266895949840546,-0.060370199382305145,1.0645558834075928,0.2222222238779068,0.2189875692129135,1.4465000629425049,1.0,0.020536428317427635,1.0
2000-05-10,5,0.046629451945972365,Dot-com Crash,29.8700008392334,-0.018406271934509277,-0.08002676069736481,1.0201225280761719,0.17777778208255768,0.2189875692129135,1.493499994277954,1.0,0.03819091245532036,1.0
2000-05-11,5,0.03443939389817228,Dot-com Crash,27.760000228881836,-0.003104029456153512,-0.029750026762485504,0.7594495415687561,0.644444465637207,0.2189875692129135,1.3880000114440918,1.0,0.026826508343219757,1.0
